rID	ingrID	unit	amount
3180	30	tablespoon	2
3180	41	cup	4
3181	30	cup	2
3181	47	None	None
3181	100	tablespoon	2
3181	173	tablespoon	1
3181	26	None	None
3181	178	teaspoon	1
3181	12	None	None
3182	68	None	None
3182	41	cup	6
3182	130	cup	4
3183	109	cup	2
3183	79	teaspoon	2
3183	152	tablespoon	1
3183	38	None	None
3183	4	None	None
3184	74	cup	4
3184	200	teaspoon	2
3184	162	teaspoon	2
3184	119	tablespoon	1
3184	40	pound	1
3184	188	pound	2
3184	114	cup	1
3184	47	tablespoon	1
3184	192	tablespoon	1
3184	137	teaspoon	2
3185	143	pound	3
3185	12	pound	2
3185	192	tablespoon	3
3185	178	teaspoon	1
3185	47	tablespoon	2
3186	47	None	None
3186	119	None	None
3186	88	tablespoon	1
3186	20	pound	1
3186	7	ounce	4
3186	68	None	None
3187	47	pound	1
3187	170	tablespoon	1
3187	119	None	None
3187	74	cup	4
3187	52	cup	4
3187	13	teaspoon	1
3187	14	teaspoon	4
3187	162	cup	4
3187	178	cup	2
3187	30	cup	4
3187	190	teaspoon	2
3187	68	None	None
3187	110	cup	2
3187	197	cup	3
3187	1	tablespoon	4
3188	119	tablespoon	3
3188	121	cup	2
3188	47	tablespoon	2
3188	88	cup	2
3188	143	cup	3
3188	183	teaspoon	4
3189	47	cup	4
3189	41	cup	2
3189	130	pound	1
3189	76	None	None
3189	159	cup	2
3189	139	cup	4
3190	103	cup	1
3190	124	cup	3
3190	119	cup	2
3190	47	cup	2
3190	76	None	None
3190	137	teaspoon	2
3190	41	pound	6
3190	121	None	None
3190	58	None	None
3191	109	cup	1
3191	116	teaspoon	2
3191	100	teaspoon	2
3191	92	teaspoon	1
3192	47	cup	2
3192	121	cup	2
3192	58	cup	2
3192	103	tablespoon	1
3192	129	tablespoon	1
3192	96	teaspoon	2
3192	187	None	None
3193	74	tablespoon	2
3193	178	cup	4
3193	162	cup	2
3193	30	cup	2
3193	195	tablespoon	2
3193	197	cup	4
3193	68	None	None
3193	100	teaspoon	2
3194	161	None	None
3194	162	None	None
3194	137	None	None
3194	119	tablespoon	1
3194	100	cup	2
3194	195	tablespoon	2
3195	99	pound	1
3195	74	tablespoon	2
3195	119	tablespoon	1
3195	76	None	None
3195	198	cup	4
3195	195	cup	1
3195	50	None	None
3195	143	None	None
3196	36	ounce	8
3196	165	ounce	8
3196	202	ounce	6
3196	121	ounce	6
3196	198	tablespoon	2
3196	116	tablespoon	2
3196	119	teaspoon	2
3196	137	ounce	9
3196	195	None	None
3196	10	None	None
3197	178	pound	1
3197	166	teaspoon	1
3197	119	teaspoon	1
3198	186	pound	4
3198	63	cup	1
3198	47	None	None
3198	121	cup	2
3198	124	cup	2
3198	119	tablespoon	3
3198	88	tablespoon	2
3199	41	cup	2
3199	121	pound	4
3199	131	cup	2
3199	36	None	None
3199	38	None	None
3199	115	pound	4
3199	30	tablespoon	2
3199	47	cup	4
3199	18	None	None
3199	185	teaspoon	4
3199	181	teaspoon	4
3199	74	cup	4
3199	198	cup	3
3199	118	None	None
3199	143	pound	2
3199	172	cup	4
3199	45	tablespoon	3
3201	41	cup	5
3201	30	tablespoon	1
3201	137	None	None
3201	162	tablespoon	2
3201	100	None	None
3201	76	None	None
3201	134	ounce	8
3201	119	cup	4
3201	148	tablespoon	2
3201	47	None	None
3201	122	None	None
3202	58	cup	2
3202	137	None	None
3202	68	None	None
3202	110	cup	4
3202	41	ounce	4
3202	129	cup	4
3202	167	None	None
3202	33	tablespoon	2
3202	119	tablespoon	2
3202	100	None	None
3203	79	teaspoon	2
3203	66	teaspoon	1
3203	161	ounce	6
3203	119	tablespoon	1
3203	47	None	None
3204	110	cup	2
3204	14	teaspoon	1
3204	68	None	None
3204	162	teaspoon	2
3204	178	teaspoon	1
3204	74	cup	4
3204	58	cup	2
3204	170	cup	4
3205	198	None	None
3205	21	lb	4
3205	185	None	None
3205	167	lb	1
3205	119	lb	2
3205	76	None	None
3205	97	tablespoon	1
3205	36	lb	1
3205	202	lb	1
3205	143	lb	2
3205	74	tablespoon	3
3206	68	None	None
3206	110	cup	4
3206	119	cup	2
3206	128	ounce	2
3206	74	cup	2
3206	178	tablespoon	2
3206	13	teaspoon	2
